group	x	y	showSelected1
1	5580	24	107
1	5580	24	81
1	5580	24	91
1	5580	24	3
1	5580	24	6
1	5580	24	23
1	5580	24	7
1	5580	24	20
1	5580	24	93
1	5580	24	19
1	5580	24	76
1	5580	24	74
1	5580	24	34
1	5580	24	87
1	5580	24	22
1	5580	24	48
1	5580	24	78
1	5580	24	90
1	5580	24	64
1	5580	24	86
1	5580	24	102
1	5580	24	88
1	5580	24	16
1	5580	24	17
1	5580	24	77
1	5580	24	51
1	5580	24	92
1	5580	24	9
1	5580	24	108
1	5580	24	33
1	5580	24	31
1	5580	24	56
1	5580	24	11
1	5580	24	15
1	5580	24	68
1	5580	24	43
1	5580	24	73
1	5580	24	89
1	5580	24	46
1	5580	24	85
1	5580	24	84
1	5580	24	45
1	5580	24	70
1	5580	24	21
1	5580	24	109
1	5580	24	36
1	5580	24	54
1	5580	24	96
1	5580	24	37
1	5580	24	67
1	5580	24	71
1	5580	24	94
1	5580	24	2
1	5580	24	65
1	5580	24	49
1	5580	24	83
1	5580	24	18
1	5580	24	32
2	5630	24	7
2	5630	24	103
2	5630	24	25
2	5630	24	47
2	5630	24	104
2	5630	24	100
2	5630	24	63
2	5630	24	26
2	5630	24	12
2	5630	24	27
2	5630	24	69
2	5630	24	59
2	5630	24	60
2	5630	24	41
2	5630	24	62
2	5630	24	42
2	5630	24	75
2	5630	24	61
2	5630	24	5
2	5630	24	1
2	5630	24	35
2	5630	24	110
2	5630	24	24
2	5630	24	55
2	5630	24	8
2	5630	24	15
2	5630	24	101
2	5630	24	29
2	5630	24	57
2	5630	24	66
2	5630	24	16
2	5630	24	106
2	5630	24	28
2	5630	24	14
2	5630	24	9
2	5630	24	105
2	5630	24	44
2	5630	24	30
2	5630	24	50
2	5630	24	58
2	5630	24	6
2	5630	24	38
2	5630	24	72
2	5630	24	53
2	5630	24	52
2	5630	24	82
2	5630	24	98
2	5630	24	80
2	5630	24	95
2	5630	24	4
2	5630	24	13
2	5630	24	79
2	5630	24	10
2	5630	24	97
2	5630	24	99
2	5630	24	39
2	5630	24	40
3	5680	24	4
